timestamp,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,satellites_used,battery_remaining,gps_lat_variance,gps_lon_variance,gps_window_filled
1783662450.9312818,-0.05422589,-0.03061164,-16.76098,0.008794406,-0.00994156,1.4988825,10,0.5000267028808594,1.1758087377330825e-14,1.0854707405537342e-14,1
1783662451.0313141,-0.052322943,-0.029151771,-16.616798,0.005014404,-0.010653027,1.4987665,10,0.5000267028808594,1.161972673487089e-14,1.0990901348566819e-14,1
1783662451.1314998,-0.051003553,-0.02849878,-16.460505,0.00053338887,-0.012867889,1.4983709,10,0.5000267028808594,1.1476202078678891e-14,1.0688349060442266e-14,1
1783662451.2312045,-0.050519504,-0.028342243,-16.316376,-0.0037392261,-0.014764611,1.4979894,10,0.5000267028808594,1.0247475930283673e-14,2.1258500098409957e-14,1
1783662451.3313324,-0.050901663,-0.029027391,-16.160633,-0.0084354915,-0.017314635,1.4977512,10,0.5000267028808594,1.3345497729622846e-14,3.9485647853740586e-14,1
1783662451.431308,-0.052305516,-0.030498495,-16.017164,-0.012946765,-0.01989462,1.4976168,10,0.5000267028808594,1.2755664583832582e-14,3.268846228943507e-14,1
1783662451.5312693,-0.054557715,-0.032764137,-15.861964,-0.017500002,-0.02238843,1.4980099,10,0.5000267028808594,4.848686471092305e-15,2.198202472908683e-14,1
1783662451.6313324,-0.05687175,-0.035695456,-15.718499,-0.020440234,-0.024815693,1.4988806,10,0.5000267028808594,1.0525103722752714e-14,1.6836306750843792e-14,1
1783662451.731319,-0.059931718,-0.03957365,-15.562641,-0.022774769,-0.027154082,1.4996742,10,0.5000267028808594,1.638262238247121e-14,1.0149368798219705e-14,1
1783662451.8313124,-0.062939644,-0.043371145,-15.418305,-0.024055585,-0.028284403,1.5001489,10,0.5000267028808594,1.703642901313521e-14,3.974066057814657e-15,1
1783662451.931231,-0.06648281,-0.04750833,-15.261292,-0.025013855,-0.028872255,1.5003818,10,0.5000267028808594,1.5894445031380985e-14,7.680859336104897e-15,1
1783662452.0312831,-0.07005795,-0.05137429,-15.115989,-0.025541073,-0.028575769,1.5000026,10,0.5000267028808594,9.025556686358983e-15,1.7293614303792342e-14,1
1783662452.131403,-0.073796034,-0.055484973,-14.958762,-0.025222776,-0.027529258,1.4985981,10,0.5000267028808594,7.631137349535782e-15,2.1318564424210394e-14,1
1783662452.231318,-0.07694646,-0.05897449,-14.814052,-0.023689298,-0.02554224,1.49734,10,0.5000267028808594,1.1880440037519471e-14,3.074042071462585e-14,1
1783662452.3314648,-0.080581345,-0.062234815,-14.657586,-0.022108633,-0.022608018,1.496368,10,0.5000267028808594,1.3348861510452978e-14,3.184444205330059e-14,1
1783662452.431415,-0.08388671,-0.06479775,-14.513241,-0.020352649,-0.019251358,1.4957533,10,0.5000267028808594,1.3750551592061617e-14,3.15646762350022e-14,1
1783662452.5313752,-0.08697791,-0.06735001,-14.356753,-0.017937854,-0.015625995,1.4951866,10,0.5000267028808594,9.206394550181182e-15,2.1516486509862488e-14,1
1783662452.6313474,-0.08963602,-0.06940457,-14.212389,-0.015547297,-0.012272158,1.4947541,10,0.5000267028808594,8.680872941168273e-15,1.6099245369457236e-14,1
1783662452.7313392,-0.09264453,-0.07191854,-14.056309,-0.013228884,-0.009482685,1.4944388,10,0.5000267028808594,6.667365245811691e-15,1.9551849371130134e-14,1
1783662452.8313153,-0.09517369,-0.07432605,-13.912697,-0.010806942,-0.0068246885,1.4940623,10,0.5000267028808594,6.128458152508772e-15,1.4941805547109218e-14,1
1783662452.9312468,-0.09748266,-0.07676863,-13.757179,-0.0078746155,-0.0044701137,1.4941133,10,0.5000267028808594,6.656281481418383e-15,1.4175051995464075e-14,1
1783662453.0312593,-0.099449545,-0.078659974,-13.613743,-0.005630118,-0.0018818425,1.4945209,10,0.5000267028808594,6.5991780682100395e-15,1.2982659165713034e-14,1
1783662453.1312764,-0.10107611,-0.07988113,-13.458695,-0.0027461876,0.0011013272,1.4948353,10,0.5000267028808594,4.475004399571784e-15,9.321122919967677e-15,1
1783662453.231249,-0.101573855,-0.08055879,-13.315535,0.00056827633,0.0039490457,1.4955592,10,0.5000267028808594,2.812354381546312e-15,3.976433204472595e-15,1
1783662453.3312385,-0.1008767,-0.0805349,-13.160407,0.004716847,0.007289657,1.4965347,10,0.5000267028808594,3.579034576911e-15,2.9651056353318594e-15,1
1783662453.431291,-0.09935724,-0.08033596,-13.017446,0.00867975,0.009911818,1.4973174,10,0.5000267028808594,3.544657435425604e-15,3.244727406470753e-15,1
1783662453.5312917,-0.096748345,-0.08030512,-12.863318,0.012977307,0.0119872345,1.4979775,10,0.5000267028808594,3.806467879087998e-15,8.197237014879066e-15,1
1783662453.631322,-0.09398702,-0.08091447,-12.721191,0.016135257,0.01308234,1.4996282,10,0.5000267028808594,4.164583915932098e-15,8.907170562195187e-15,1
1783662453.731261,-0.090839475,-0.08233811,-12.567053,0.01844803,0.01311133,1.5012801,10,0.5000267028808594,7.462093724798121e-15,1.449498693651243e-14,1
1783662453.8312252,-0.088181034,-0.08448231,-12.424925,0.019048844,0.012491869,1.5030422,10,0.5000267028808594,1.3257095303237107e-14,1.527714397571365e-14,1
1783662453.931267,-0.08542193,-0.08724661,-12.270724,0.018716877,0.011448012,1.5049943,10,0.5000267028808594,1.6721643662087507e-14,1.0621568224681938e-14,1
1783662454.031411,-0.082872875,-0.08991974,-12.128195,0.017703734,0.010829971,1.5068704,10,0.5000267028808594,2.3618760842916438e-14,5.049800228306215e-15,1
1783662454.1313026,-0.07956465,-0.092329934,-11.973367,0.016751032,0.011180807,1.5090779,10,0.5000267028808594,2.5920735326893343e-14,4.849806451192324e-15,1
1783662454.2312782,-0.0765646,-0.09394948,-11.830293,0.015423287,0.012351169,1.5102406,10,0.5000267028808594,2.3054782747675185e-14,9.242072320628414e-15,1
1783662454.3312743,-0.07391839,-0.09478832,-11.675244,0.013202398,0.014482101,1.5112504,10,0.5000267028808594,1.1415887463225713e-14,1.254365697678924e-14,1
1783662454.4312742,-0.072319314,-0.094577834,-11.531854,0.010338032,0.017243082,1.5123912,10,0.5000267028808594,9.387614668472344e-15,1.242997644763103e-14,1
1783662454.5312777,-0.07110023,-0.09339268,-11.375776,0.007103489,0.020394163,1.5135857,10,0.5000267028808594,4.720979714788392e-15,8.655589717395786e-15,1
1783662454.6313047,-0.070391156,-0.09156383,-11.231417,0.004076045,0.023376655,1.5141945,10,0.5000267028808594,4.352634915990126e-15,8.767455481353538e-15,1
1783662454.7313886,-0.0704441,-0.08863958,-11.075208,0.0007930741,0.026700903,1.5139838,10,0.5000267028808594,6.067555410808243e-15,1.1111400150998723e-14,1
1783662454.8313513,-0.07151153,-0.08477961,-10.930838,-0.0025933078,0.029999964,1.5139403,10,0.5000267028808594,7.937002741774841e-15,2.1854052325509754e-14,1
1783662454.9312718,-0.07332414,-0.07927814,-10.774281,-0.0057239216,0.03323086,1.513842,10,0.5000267028808594,1.1193111118871e-14,3.548565232164455e-14,1
1783662455.0312743,-0.075371385,-0.073802546,-10.629642,-0.007910728,0.034979127,1.5135343,10,0.5000267028808594,1.944001490391318e-14,4.281659203085852e-14,1
1783662455.131269,-0.07807039,-0.06860601,-10.473286,-0.009716774,0.034947257,1.5126408,10,0.5000267028808594,2.0862506359434562e-14,3.3757150909423434e-14,1
1783662455.2312248,-0.08087571,-0.064693965,-10.329296,-0.01103494,0.03314625,1.5119828,10,0.5000267028808594,1.4162493579187226e-14,1.6842190092796306e-14,1
1783662455.3314102,-0.084021375,-0.061473392,-10.173092,-0.011946627,0.029911738,1.5117089,10,0.5000267028808594,1.2247471942840397e-14,9.80254215911899e-15,1
1783662455.4313052,-0.08661772,-0.059114482,-10.028735,-0.012090096,0.026145782,1.5115764,10,0.5000267028808594,1.9542646909574327e-14,2.6740089251720577e-15,1
1783662455.5312653,-0.08846713,-0.057499185,-9.872562,-0.010891256,0.021449842,1.5054458,10,0.5000267028808594,3.1742376477827806e-14,3.025838128144283e-15,1
1783662455.6314723,-0.08929029,-0.057122797,-9.730479,-0.0089346515,0.016810443,1.4695781,10,0.5000267028808594,4.0174426503304976e-14,2.8247450153913923e-15,1
1783662455.7314334,-0.08930884,-0.057914883,-9.580387,-0.006327364,0.011781514,1.437326,10,0.5000267028808594,3.121538816708329e-14,3.722114573319789e-15,1
1783662455.831282,-0.088468485,-0.05979602,-9.444955,-0.0034265406,0.0070327055,1.413552,10,0.5000267028808594,1.929420079435009e-14,6.23549580150371e-15,1
1783662455.9313822,-0.08687736,-0.06257276,-9.301243,-0.00027406367,0.0023473485,1.3913299,10,0.5000267028808594,1.1072729611818469e-14,1.4118547075968001e-14,1
